iteration=1
(N, 2, 0, R, 25):DOWN = [-10.0]
(N, 2, 0, R, 50):DOWN = [-10.0]
(N, 2, 0, R, 75):DOWN = [-10.0]
(N, 2, 0, R, 100):DOWN = [-10.0]
(N, 2, 1, D, 0):NONE = [0.0]
(N, 2, 1, D, 25):DOWN = [-10.0]
(N, 2, 1, D, 50):DOWN = [-10.0]
(N, 2, 1, D, 75):DOWN = [-10.0]
(N, 2, 1, D, 100):DOWN = [-10.0]
(N, 2, 1, R, 0):NONE = [0.0]
(N, 2, 1, R, 25):DOWN = [-10.0]
(N, 2, 1, R, 50):DOWN = [-10.0]
(N, 2, 1, R, 75):DOWN = [-10.0]
(N, 2, 1, R, 100):DOWN = [-10.0]
(N, 2, 2, D, 0):NONE = [0.0]
(N, 2, 2, D, 25):DOWN = [-10.0]
(N, 2, 2, D, 50):DOWN = [-10.0]
(N, 2, 2, D, 75):DOWN = [-10.0]
(N, 2, 2, D, 100):DOWN = [-10.0]
(N, 2, 2, R, 0):NONE = [0.0]
(N, 2, 2, R, 25):DOWN = [-10.0]
(N, 2, 2, R, 50):DOWN = [-10.0]
(N, 2, 2, R, 75):DOWN = [-10.0]
(N, 2, 2, R, 100):DOWN = [-10.0]
(N, 2, 3, D, 0):NONE = [0.0]
(N, 2, 3, D, 25):DOWN = [-10.0]
(N, 2, 3, D, 50):DOWN = [-10.0]
(N, 2, 3, D, 75):DOWN = [-10.0]
(N, 2, 3, D, 100):DOWN = [-10.0]
(N, 2, 3, R, 0):NONE = [0.0]
(N, 2, 3, R, 25):DOWN = [-10.0]
(N, 2, 3, R, 50):DOWN = [-10.0]
(N, 2, 3, R, 75):DOWN = [-10.0]
(N, 2, 3, R, 100):DOWN = [-10.0]
(E, 0, 0, D, 0):NONE = [0.0]
(E, 0, 0, D, 25):HIT = [0.0]
(E, 0, 0, D, 50):HIT = [0.0]
(E, 0, 0, D, 75):LEFT = [-10.0]
(E, 0, 0, D, 100):LEFT = [-10.0]
(E, 0, 0, R, 0):NONE = [0.0]
(E, 0, 0, R, 25):HIT = [-25.0]
(E, 0, 0, R, 50):HIT = [-25.0]
(E, 0, 0, R, 75):LEFT = [-30.0]
(E, 0, 0, R, 100):LEFT = [-30.0]
(E, 0, 1, D, 0):NONE = [0.0]
(E, 0, 1, D, 25):SHOOT = [35.0]
(E, 0, 1, D, 50):HIT = [0.0]
(E, 0, 1, D, 75):LEFT = [-10.0]
(E, 0, 1, D, 100):LEFT = [-10.0]
(E, 0, 1, R, 0):NONE = [0.0]
(E, 0, 1, R, 25):SHOOT = [-7.5]
(E, 0, 1, R, 50):HIT = [-25.0]
(E, 0, 1, R, 75):LEFT = [-30.0]
(E, 0, 1, R, 100):LEFT = [-30.0]
(E, 0, 2, D, 0):NONE = [0.0]
(E, 0, 2, D, 25):SHOOT = [35.0]
(E, 0, 2, D, 50):HIT = [0.0]
(E, 0, 2, D, 75):LEFT = [-10.0]
(E, 0, 2, D, 100):LEFT = [-10.0]
(E, 0, 2, R, 0):NONE = [0.0]
(E, 0, 2, R, 25):SHOOT = [-7.5]
(E, 0, 2, R, 50):HIT = [-25.0]
(E, 0, 2, R, 75):LEFT = [-30.0]
(E, 0, 2, R, 100):LEFT = [-30.0]
(E, 0, 3, D, 0):NONE = [0.0]
(E, 0, 3, D, 25):SHOOT = [35.0]
(E, 0, 3, D, 50):HIT = [0.0]
(E, 0, 3, D, 75):LEFT = [-10.0]
(E, 0, 3, D, 100):LEFT = [-10.0]
(E, 0, 3, R, 0):NONE = [0.0]
(E, 0, 3, R, 25):SHOOT = [-7.5]
(E, 0, 3, R, 50):HIT = [-25.0]
(E, 0, 3, R, 75):LEFT = [-30.0]
(E, 0, 3, R, 100):LEFT = [-30.0]
(E, 1, 0, D, 0):NONE = [0.0]
(E, 1, 0, D, 25):HIT = [0.0]
(E, 1, 0, D, 50):HIT = [0.0]
(E, 1, 0, D, 75):LEFT = [-10.0]
(E, 1, 0, D, 100):LEFT = [-10.0]
(E, 1, 0, R, 0):NONE = [0.0]
(E, 1, 0, R, 25):HIT = [-25.0]
(E, 1, 0, R, 50):HIT = [-25.0]
(E, 1, 0, R, 75):LEFT = [-30.0]
(E, 1, 0, R, 100):LEFT = [-30.0]
(E, 1, 1, D, 0):NONE = [0.0]
(E, 1, 1, D, 25):SHOOT = [35.0]
(E, 1, 1, D, 50):HIT = [0.0]
(E, 1, 1, D, 75):LEFT = [-10.0]
(E, 1, 1, D, 100):LEFT = [-10.0]
(E, 1, 1, R, 0):NONE = [0.0]
(E, 1, 1, R, 25):SHOOT = [-7.5]
(E, 1, 1, R, 50):HIT = [-25.0]
(E, 1, 1, R, 75):LEFT = [-30.0]
(E, 1, 1, R, 100):LEFT = [-30.0]
(E, 1, 2, D, 0):NONE = [0.0]
(E, 1, 2, D, 25):SHOOT = [35.0]
(E, 1, 2, D, 50):HIT = [0.0]
(E, 1, 2, D, 75):LEFT = [-10.0]
(E, 1, 2, D, 100):LEFT = [-10.0]
(E, 1, 2, R, 0):NONE = [0.0]
(E, 1, 2, R, 25):SHOOT = [-7.5]
(E, 1, 2, R, 50):HIT = [-25.0]
(E, 1, 2, R, 75):LEFT = [-30.0]
(E, 1, 2, R, 100):LEFT = [-30.0]
(E, 1, 3, D, 0):NONE = [0.0]
(E, 1, 3, D, 25):SHOOT = [35.0]
(E, 1, 3, D, 50):HIT = [0.0]
(E, 1, 3, D, 75):LEFT = [-10.0]
(E, 1, 3, D, 100):LEFT = [-10.0]
(E, 1, 3, R, 0):NONE = [0.0]
(E, 1, 3, R, 25):SHOOT = [-7.5]
(E, 1, 3, R, 50):HIT = [-25.0]
(E, 1, 3, R, 75):LEFT = [-30.0]
(E, 1, 3, R, 100):LEFT = [-30.0]
(E, 2, 0, D, 0):NONE = [0.0]
(E, 2, 0, D, 25):HIT = [0.0]
(E, 2, 0, D, 50):HIT = [0.0]
(E, 2, 0, D, 75):LEFT = [-10.0]
(E, 2, 0, D, 100):LEFT = [-10.0]
(E, 2, 0, R, 0):NONE = [0.0]
(E, 2, 0, R, 25):HIT = [-25.0]
(E, 2, 0, R, 50):HIT = [-25.0]
(E, 2, 0, R, 75):LEFT = [-30.0]
(E, 2, 0, R, 100):LEFT = [-30.0]
(E, 2, 1, D, 0):NONE = [0.0]
(E, 2, 1, D, 25):SHOOT = [35.0]
(E, 2, 1, D, 50):HIT = [0.0]
(E, 2, 1, D, 75):LEFT = [-10.0]
(E, 2, 1, D, 100):LEFT = [-10.0]
(E, 2, 1, R, 0):NONE = [0.0]
(E, 2, 1, R, 25):SHOOT = [-7.5]
(E, 2, 1, R, 50):HIT = [-25.0]
(E, 2, 1, R, 75):LEFT = [-30.0]
(E, 2, 1, R, 100):LEFT = [-30.0]
(E, 2, 2, D, 0):NONE = [0.0]
(E, 2, 2, D, 25):SHOOT = [35.0]
(E, 2, 2, D, 50):HIT = [0.0]
(E, 2, 2, D, 75):LEFT = [-10.0]
(E, 2, 2, D, 100):LEFT = [-10.0]
(E, 2, 2, R, 0):NONE = [0.0]
(E, 2, 2, R, 25):SHOOT = [-7.5]
(E, 2, 2, R, 50):HIT = [-25.0]
(E, 2, 2, R, 75):LEFT = [-30.0]
(E, 2, 2, R, 100):LEFT = [-30.0]
(E, 2, 3, D, 0):NONE = [0.0]
(E, 2, 3, D, 25):SHOOT = [35.0]
(E, 2, 3, D, 50):HIT = [0.0]
(E, 2, 3, D, 75):LEFT = [-10.0]
(E, 2, 3, D, 100):LEFT = [-10.0]
(E, 2, 3, R, 0):NONE = [0.0]
(E, 2, 3, R, 25):SHOOT = [-7.5]
(E, 2, 3, R, 50):HIT = [-25.0]
(E, 2, 3, R, 75):LEFT = [-30.0]
(E, 2, 3, R, 100):LEFT = [-30.0]
(S, 0, 0, D, 0):NONE = [0.0]
(S, 0, 0, D, 25):UP = [-10.0]
(S, 0, 0, D, 50):UP = [-10.0]
(S, 0, 0, D, 75):UP = [-10.0]
(S, 0, 0, D, 100):UP = [-10.0]
(S, 0, 0, R, 0):NONE = [0.0]
(S, 0, 0, R, 25):UP = [-10.0]
(S, 0, 0, R, 50):UP = [-10.0]
(S, 0, 0, R, 75):UP = [-10.0]
(S, 0, 0, R, 100):UP = [-10.0]
(S, 0, 1, D, 0):NONE = [0.0]
(S, 0, 1, D, 25):UP = [-10.0]
(S, 0, 1, D, 50):UP = [-10.0]
(S, 0, 1, D, 75):UP = [-10.0]
(S, 0, 1, D, 100):UP = [-10.0]
(S, 0, 1, R, 0):NONE = [0.0]
(S, 0, 1, R, 25):UP = [-10.0]
(S, 0, 1, R, 50):UP = [-10.0]
(S, 0, 1, R, 75):UP = [-10.0]
(S, 0, 1, R, 100):UP = [-10.0]
(S, 0, 2, D, 0):NONE = [0.0]
(S, 0, 2, D, 25):UP = [-10.0]
(S, 0, 2, D, 50):UP = [-10.0]
(S, 0, 2, D, 75):UP = [-10.0]
(S, 0, 2, D, 100):UP = [-10.0]
(S, 0, 2, R, 0):NONE = [0.0]
(S, 0, 2, R, 25):UP = [-10.0]
(S, 0, 2, R, 50):UP = [-10.0]
(S, 0, 2, R, 75):UP = [-10.0]
(S, 0, 2, R, 100):UP = [-10.0]
(S, 0, 3, D, 0):NONE = [0.0]
(S, 0, 3, D, 25):UP = [-10.0]
(S, 0, 3, D, 50):UP = [-10.0]
(S, 0, 3, D, 75):UP = [-10.0]
(S, 0, 3, D, 100):UP = [-10.0]
(S, 0, 3, R, 0):NONE = [0.0]
(S, 0, 3, R, 25):UP = [-10.0]
(S, 0, 3, R, 50):UP = [-10.0]
(S, 0, 3, R, 75):UP = [-10.0]
(S, 0, 3, R, 100):UP = [-10.0]
(S, 1, 0, D, 0):NONE = [0.0]
(S, 1, 0, D, 25):UP = [-10.0]
(S, 1, 0, D, 50):UP = [-10.0]
(S, 1, 0, D, 75):UP = [-10.0]
(S, 1, 0, D, 100):UP = [-10.0]
(S, 1, 0, R, 0):NONE = [0.0]
(S, 1, 0, R, 25):UP = [-10.0]
(S, 1, 0, R, 50):UP = [-10.0]
(S, 1, 0, R, 75):UP = [-10.0]
(S, 1, 0, R, 100):UP = [-10.0]
(S, 1, 1, D, 0):NONE = [0.0]
(S, 1, 1, D, 25):UP = [-10.0]
(S, 1, 1, D, 50):UP = [-10.0]
(S, 1, 1, D, 75):UP = [-10.0]
(S, 1, 1, D, 100):UP = [-10.0]
(S, 1, 1, R, 0):NONE = [0.0]
(S, 1, 1, R, 25):UP = [-10.0]
(S, 1, 1, R, 50):UP = [-10.0]
(S, 1, 1, R, 75):UP = [-10.0]
(S, 1, 1, R, 100):UP = [-10.0]
(S, 1, 2, D, 0):NONE = [0.0]
(S, 1, 2, D, 25):UP = [-10.0]
(S, 1, 2, D, 50):UP = [-10.0]
(S, 1, 2, D, 75):UP = [-10.0]
(S, 1, 2, D, 100):UP = [-10.0]
(S, 1, 2, R, 0):NONE = [0.0]
(S, 1, 2, R, 25):UP = [-10.0]
(S, 1, 2, R, 50):UP = [-10.0]
(S, 1, 2, R, 75):UP = [-10.0]
(S, 1, 2, R, 100):UP = [-10.0]
(S, 1, 3, D, 0):NONE = [0.0]
(S, 1, 3, D, 25):UP = [-10.0]
(S, 1, 3, D, 50):UP = [-10.0]
(S, 1, 3, D, 75):UP = [-10.0]
(S, 1, 3, D, 100):UP = [-10.0]
(S, 1, 3, R, 0):NONE = [0.0]
(S, 1, 3, R, 25):UP = [-10.0]
(S, 1, 3, R, 50):UP = [-10.0]
(S, 1, 3, R, 75):UP = [-10.0]
(S, 1, 3, R, 100):UP = [-10.0]
(S, 2, 0, D, 0):NONE = [0.0]
(S, 2, 0, D, 25):UP = [-10.0]
(S, 2, 0, D, 50):UP = [-10.0]
(S, 2, 0, D, 75):UP = [-10.0]
(S, 2, 0, D, 100):UP = [-10.0]
(S, 2, 0, R, 0):NONE = [0.0]
(S, 2, 0, R, 25):UP = [-10.0]
(S, 2, 0, R, 50):UP = [-10.0]
(S, 2, 0, R, 75):UP = [-10.0]
(S, 2, 0, R, 100):UP = [-10.0]
(S, 2, 1, D, 0):NONE = [0.0]
(S, 2, 1, D, 25):UP = [-10.0]
(S, 2, 1, D, 50):UP = [-10.0]
(S, 2, 1, D, 75):UP = [-10.0]
(S, 2, 1, D, 100):UP = [-10.0]
(S, 2, 1, R, 0):NONE = [0.0]
(S, 2, 1, R, 25):UP = [-10.0]
(S, 2, 1, R, 50):UP = [-10.0]
(S, 2, 1, R, 75):UP = [-10.0]
(S, 2, 1, R, 100):UP = [-10.0]
(S, 2, 2, D, 0):NONE = [0.0]
(S, 2, 2, D, 25):UP = [-10.0]
(S, 2, 2, D, 50):UP = [-10.0]
(S, 2, 2, D, 75):UP = [-10.0]
(S, 2, 2, D, 100):UP = [-10.0]
(S, 2, 2, R, 0):NONE = [0.0]
(S, 2, 2, R, 25):UP = [-10.0]
(S, 2, 2, R, 50):UP = [-10.0]
(S, 2, 2, R, 75):UP = [-10.0]
(S, 2, 2, R, 100):UP = [-10.0]
(S, 2, 3, D, 0):NONE = [0.0]
(S, 2, 3, D, 25):UP = [-10.0]
(S, 2, 3, D, 50):UP = [-10.0]
(S, 2, 3, D, 75):UP = [-10.0]
(S, 2, 3, D, 100):UP = [-10.0]
(S, 2, 3, R, 0):NONE = [0.0]
(S, 2, 3, R, 25):UP = [-10.0]
(S, 2, 3, R, 50):UP = [-10.0]
(S, 2, 3, R, 75):UP = [-10.0]
(S, 2, 3, R, 100):UP = [-10.0]
(C, 0, 0, D, 0):NONE = [0.0]
(C, 0, 0, D, 25):HIT = [-5.0]
(C, 0, 0, D, 50):HIT = [-5.0]
(C, 0, 0, D, 75):UP = [-10.0]
(C, 0, 0, D, 100):UP = [-10.0]
(C, 0, 0, R, 0):NONE = [0.0]
(C, 0, 0, R, 25):HIT = [-27.5]
(C, 0, 0, R, 50):HIT = [-27.5]
(C, 0, 0, R, 75):UP = [-30.0]
(C, 0, 0, R, 100):UP = [-30.0]
(C, 0, 1, D, 0):NONE = [0.0]
(C, 0, 1, D, 25):SHOOT = [15.0]
(C, 0, 1, D, 50):HIT = [-5.0]
(C, 0, 1, D, 75):UP = [-10.0]
(C, 0, 1, D, 100):UP = [-10.0]
(C, 0, 1, R, 0):NONE = [0.0]
(C, 0, 1, R, 25):SHOOT = [-17.5]
(C, 0, 1, R, 50):HIT = [-27.5]
(C, 0, 1, R, 75):UP = [-30.0]
(C, 0, 1, R, 100):UP = [-30.0]
(C, 0, 2, D, 0):NONE = [0.0]
(C, 0, 2, D, 25):SHOOT = [15.0]
(C, 0, 2, D, 50):HIT = [-5.0]
(C, 0, 2, D, 75):UP = [-10.0]
(C, 0, 2, D, 100):UP = [-10.0]
(C, 0, 2, R, 0):NONE = [0.0]
(C, 0, 2, R, 25):SHOOT = [-17.5]
(C, 0, 2, R, 50):HIT = [-27.5]
(C, 0, 2, R, 75):UP = [-30.0]
(C, 0, 2, R, 100):UP = [-30.0]
(C, 0, 3, D, 0):NONE = [0.0]
(C, 0, 3, D, 25):SHOOT = [15.0]
(C, 0, 3, D, 50):HIT = [-5.0]
(C, 0, 3, D, 75):UP = [-10.0]
(C, 0, 3, D, 100):UP = [-10.0]
(C, 0, 3, R, 0):NONE = [0.0]
(C, 0, 3, R, 25):SHOOT = [-17.5]
(C, 0, 3, R, 50):HIT = [-27.5]
(C, 0, 3, R, 75):UP = [-30.0]
(C, 0, 3, R, 100):UP = [-30.0]
(C, 1, 0, D, 0):NONE = [0.0]
(C, 1, 0, D, 25):HIT = [-5.0]
(C, 1, 0, D, 50):HIT = [-5.0]
(C, 1, 0, D, 75):UP = [-10.0]
(C, 1, 0, D, 100):UP = [-10.0]
(C, 1, 0, R, 0):NONE = [0.0]
(C, 1, 0, R, 25):HIT = [-27.5]
(C, 1, 0, R, 50):HIT = [-27.5]
(C, 1, 0, R, 75):UP = [-30.0]
(C, 1, 0, R, 100):UP = [-30.0]
(C, 1, 1, D, 0):NONE = [0.0]
(C, 1, 1, D, 25):SHOOT = [15.0]
(C, 1, 1, D, 50):HIT = [-5.0]
(C, 1, 1, D, 75):UP = [-10.0]
(C, 1, 1, D, 100):UP = [-10.0]
(C, 1, 1, R, 0):NONE = [0.0]
(C, 1, 1, R, 25):SHOOT = [-17.5]
(C, 1, 1, R, 50):HIT = [-27.5]
(C, 1, 1, R, 75):UP = [-30.0]
(C, 1, 1, R, 100):UP = [-30.0]
(C, 1, 2, D, 0):NONE = [0.0]
(C, 1, 2, D, 25):SHOOT = [15.0]
(C, 1, 2, D, 50):HIT = [-5.0]
(C, 1, 2, D, 75):UP = [-10.0]
(C, 1, 2, D, 100):UP = [-10.0]
(C, 1, 2, R, 0):NONE = [0.0]
(C, 1, 2, R, 25):SHOOT = [-17.5]
(C, 1, 2, R, 50):HIT = [-27.5]
(C, 1, 2, R, 75):UP = [-30.0]
(C, 1, 2, R, 100):UP = [-30.0]
(C, 1, 3, D, 0):NONE = [0.0]
(C, 1, 3, D, 25):SHOOT = [15.0]
(C, 1, 3, D, 50):HIT = [-5.0]
(C, 1, 3, D, 75):UP = [-10.0]
(C, 1, 3, D, 100):UP = [-10.0]
